"X","Neighborhood","Neighborhood.Latitude","Neighborhood.Longitude","Venue","Venue.Latitude","Venue.Longitude","Venue.Category"
48,"Bangalore",12.8992322857143,77.5766692857143,"TGI Fridays",12.8757045270105,77.5950878097839,"American Restaurant"
49,"Bangalore",12.8992322857143,77.5766692857143,"Domino's Pizza",12.9061593581826,77.59605412568,"Pizza Place"
50,"Bangalore",12.8992322857143,77.5766692857143,"Pizza Hut",12.9063478761088,77.5928828953561,"American Restaurant"
51,"Bangalore",12.8992322857143,77.5766692857143,"Taco Bell",12.9142662938024,77.5998058498461,"Fast Food Restaurant"
52,"Bangalore",12.8992322857143,77.5766692857143,"Pizza Corner",12.92017337689,77.5837276867811,"Italian Restaurant"
53,"Bangalore",12.8992322857143,77.5766692857143,"Presto",12.9371557713426,77.5752770713858,"Indian Restaurant"
54,"Bangalore",12.8992322857143,77.5766692857143,"Cafe Mondo",12.9396823638921,77.5775958192884,"Café"
55,"Bangalore",12.8992322857143,77.5766692857143,"Sandwichwalla",12.9146242886466,77.5982058048248,"Sandwich Place"
56,"Bangalore",12.8992322857143,77.5766692857143,"F5 Cafe",12.939485520165,77.5717576828853,"Café"
57,"Bangalore",12.8992322857143,77.6448527142857,"Northam's Pizza Pita",12.908749,77.646835,"Pizza Place"
58,"Bangalore",12.8992322857143,77.6448527142857,"Onesta",12.912124,77.65174,"Pizza Place"
59,"Bangalore",12.8992322857143,77.6448527142857,"Onestà",12.9336106616929,77.6269896290219,"Pizza Place"
60,"Bangalore",12.8992322857143,77.6448527142857,"Chianti",12.9335371096654,77.6218620764095,"Italian Restaurant"
61,"Bangalore",12.8992322857143,77.6448527142857,"Serafina Bangalore",12.9328077616765,77.6311862419505,"Italian Restaurant"
62,"Bangalore",12.8992322857143,77.6448527142857,"Napoli",12.9163511980741,77.6517425105896,"Italian Restaurant"
63,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut",12.9398864213563,77.625375587239,"Pizza Place"
64,"Bangalore",12.8992322857143,77.6448527142857,"Via Milano",12.9362489611658,77.6275976383202,"Italian Restaurant"
65,"Bangalore",12.8992322857143,77.6448527142857,"Cafe D'hide",12.9335754389452,77.6224418484902,"Café"
66,"Bangalore",12.8992322857143,77.6448527142857,"Prost",12.933222791871,77.6308022348291,"Brewery"
67,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.912,77.645,"Pizza Place"
68,"Bangalore",12.8992322857143,77.6448527142857,"Romano's Pizzeria",12.9362278479182,77.6211015823493,"Pizza Place"
69,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.9202989642402,77.6706553574913,"Pizza Place"
70,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.9187572627278,77.6697496308173,"Pizza Place"
71,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut",12.8994742796388,77.6314374191584,"Pizza Place"
72,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.9129072753769,77.6518087446611,"Pizza Place"
73,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut",12.915793325012,77.6516018057993,"Pizza Place"
74,"Bangalore",12.8992322857143,77.6448527142857,"Big Brewsky",12.9131410656158,77.6832331779203,"Brewery"
75,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Stop",12.9314487530138,77.6285052001204,"Pizza Place"
76,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.9198065,77.61234,"Pizza Place"
77,"Bangalore",12.8992322857143,77.6448527142857,"Northam's Pizza.Pita",12.908848926009,77.6466407517666,"Pizza Place"
78,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.9260449825085,77.6761074208053,"Pizza Place"
79,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut",12.91187479326,77.6816542729116,"Pizza Place"
80,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut",12.9123183942473,77.6378415328277,"Pizza Place"
81,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut",12.9259935627045,77.6753643032983,"Pizza Place"
82,"Bangalore",12.8992322857143,77.6448527142857,"Domino Pizza",12.8922962906363,77.6376689088611,"Pizza Place"
83,"Bangalore",12.8992322857143,77.6448527142857,"Pipabu",12.9361089127986,77.6289093013042,"Pizza Place"
84,"Bangalore",12.8992322857143,77.6448527142857,"Domino's Pizza",12.9232756869665,77.6464508160181,"Pizza Place"
85,"Bangalore",12.8992322857143,77.6448527142857,"Vtos Pizzeria",12.934344,77.616254,"Pizza Place"
86,"Bangalore",12.8992322857143,77.6448527142857,"Mr Beans The Coffee Lounge",12.9291240870312,77.6217072637001,"Café"
87,"Bangalore",12.8992322857143,77.6448527142857,"Ministry of Pizza",12.933503,77.621412,"Pizza Place"
88,"Bangalore",12.8992322857143,77.6448527142857,"Nandhini Cool Joint",12.9117128096605,77.6445125053976,"Snack Place"
89,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut Delivery",12.9156652756901,77.6516856999785,"Pizza Place"
90,"Bangalore",12.8992322857143,77.6448527142857,"Gusto's Pizza",12.9249735777426,77.6747374401529,"Pizza Place"
91,"Bangalore",12.8992322857143,77.6448527142857,"Pizza Hut Delivery PHD",12.9165688763135,77.6201809769078,"Pizza Place"
92,"Bangalore",12.8992322857143,77.6448527142857,"Pasta Street - Koramangala",12.9329345972313,77.6310427486897,"Pizza Place"
93,"Bangalore",12.8992322857143,77.6448527142857,"Taco Bell",12.9373619315856,77.6270075471274,"Taco Place"
94,"Bangalore",12.8992322857143,77.6448527142857,"Stoked!",12.93144,77.628694,"Italian Restaurant"
95,"Bangalore",12.8992322857143,77.6448527142857,"Sotally Tober",12.9319492224826,77.632092921276,"Gastropub"
96,"Bangalore",12.8992322857143,77.6448527142857,"Café Mondo",12.9136847282035,77.6517078951166,"Café"
97,"Bangalore",12.8992322857143,77.6448527142857,"Baithak",12.9106568623876,77.6517848989525,"Café"
98,"Bangalore",12.8992322857143,77.6448527142857,"Go Italia",12.9347150045946,77.6293844200468,"Italian Restaurant"
99,"Bangalore",12.8992322857143,77.6448527142857,"The French Loaf",12.9123821778873,77.6517902879421,"Snack Place"
