"X","Neighborhood","Neighborhood.Latitude","Neighborhood.Longitude","Venue","Venue.Latitude","Venue.Longitude","Venue.Category"
826,"Bangalore",12.91711,77.6221249047619,"Muffets & Tuffets",12.9312472835262,77.6233818518498,"Café"
830,"Bangalore",12.91711,77.6221249047619,"12th Main Restaurant",12.9289165676497,77.6273066650608,"Restaurant"
831,"Bangalore",12.91711,77.6221249047619,"Malabar Mess",12.9247648606378,77.6146549599749,"Indian Restaurant"
833,"Bangalore",12.91711,77.6221249047619,"Savoury",12.9267999254007,77.6163159506115,"Fast Food Restaurant"
835,"Bangalore",12.91711,77.6221249047619,"Arusuvai Arasu Madhuram",12.9155888397524,77.6323278688772,"Indian Restaurant"
839,"Bangalore",12.91711,77.6221249047619,"FRIENDS",12.916709822583,77.6123415128597,"Italian Restaurant"
841,"Bangalore",12.91711,77.6221249047619,"Aranya Multi Cuisine Family Resturant",12.9169834029249,77.6293648979174,"Indian Restaurant"
842,"Bangalore",12.91711,77.6221249047619,"South Inn",12.9105772565034,77.6326293781437,"Indian Restaurant"
843,"Bangalore",12.91711,77.6221249047619,"Ajeet Punjabi Food",12.919163524172,77.6298039733219,"Diner"
844,"Bangalore",12.91711,77.6221249047619,"Cafe at Fabindia",12.9245527524641,77.6195552375338,"Café"
847,"Bangalore",12.91711,77.6221249047619,"The Pongal",12.9216505582109,77.6137594527575,"Vegetarian / Vegan Restaurant"
848,"Bangalore",12.91711,77.6221249047619,"Subway",12.9139805090583,77.6098993644515,"Sandwich Place"
849,"Bangalore",12.91711,77.6221249047619,"Peppers Restaurant",12.9212153455665,77.6135033052854,"Indian Restaurant"
850,"Bangalore",12.91711,77.6221249047619,"Tasty",12.9226951462789,77.6143469267249,"Food Court"
851,"Bangalore",12.91711,77.6221249047619,"Biryani Palace",12.9139204646968,77.6322597270873,"Indian Restaurant"
852,"Bangalore",12.91711,77.6221249047619,"Biriyani Palace",12.9141213809521,77.632349229628,"Indian Restaurant"
853,"Bangalore",12.91711,77.6221249047619,"5th Main Cafe",12.914504,77.632617,"Café"
854,"Bangalore",12.91711,77.6221249047619,"Kabab King",12.9249613719636,77.6148836973234,"Indian Restaurant"
855,"Bangalore",12.91711,77.6221249047619,"Swathi Andhra Style Restaurant",12.9164938527722,77.6356102603192,"Indian Restaurant"
856,"Bangalore",12.91711,77.6221249047619,"Wangs Kitchen",12.9164536831711,77.6106575651651,"Chinese Restaurant"
858,"Bangalore",12.91711,77.6221249047619,"Savoury Sea Shell",12.9268258460582,77.6162320300228,"Restaurant"
860,"Bangalore",12.91711,77.6221249047619,"Sagar Fast Food",12.9305885711401,77.6228939995474,"Vegetarian / Vegan Restaurant"
861,"Bangalore",12.91711,77.6221249047619,"Swadishta Aahar",12.9139762502479,77.6100227098417,"Indian Restaurant"
862,"Bangalore",12.91711,77.6221249047619,"Pindi",12.9161571067125,77.6342902984463,"North Indian Restaurant"
863,"Bangalore",12.91711,77.6221249047619,"Sarvam",12.910499,77.632602,"Chettinad Restaurant"
864,"Bangalore",12.91711,77.6221249047619,"Kerala Mess",12.9217279982742,77.6338875434077,"Indian Restaurant"
865,"Bangalore",12.91711,77.6221249047619,"Kullad Cafe",12.9128390902417,77.6100776830987,"Café"
866,"Bangalore",12.91711,77.6221249047619,"Reddy's Restaurant",12.912321,77.634224,"Andhra Restaurant"
867,"Bangalore",12.91711,77.6221249047619,"Swati spice N ice",12.916750738355,77.6354761798993,"Indian Restaurant"
870,"Bangalore",12.91711,77.6221249047619,"Chinnaswamy Naidu Biryani",12.9124542066364,77.6349056158568,"South Indian Restaurant"
871,"Bangalore",12.91711,77.6221249047619,"Safe House",12.916245,77.6358,"Gastropub"
872,"Bangalore",12.91711,77.6221249047619,"Junior Kuppanna",12.9131612055552,77.6352971797273,"South Indian Restaurant"
873,"Bangalore",12.91711,77.6221249047619,"HSR High Street",12.912819,77.635291,"Chaat Place"
874,"Bangalore",12.91711,77.6221249047619,"Chung Wah",12.9134276483035,77.6100216163762,"Chinese Restaurant"
875,"Bangalore",12.91711,77.6221249047619,"Cinnamon Restaurant",12.9153305097726,77.636429978573,"Restaurant"
876,"Bangalore",12.91711,77.6221249047619,"Howrah Bridge",12.915284452257,77.636538987547,"Bengali Restaurant"
878,"Bangalore",12.91711,77.6221249047619,"utsav hotel",12.9313141004339,77.6227105154854,"Food Court"
879,"Bangalore",12.91711,77.6221249047619,"Mugal Garden",12.9170378294379,77.6367515478701,"Indian Restaurant"
880,"Bangalore",12.91711,77.6221249047619,"Paratha Plaza",12.9108736332257,77.6325323678601,"Indian Restaurant"
881,"Bangalore",12.91711,77.6221249047619,"Madurai Idly Shop",12.9184733792804,77.6320925273238,"Indian Restaurant"
882,"Bangalore",12.91711,77.6448527142858,"Juice Junction",12.9151074449467,77.6517285403431,"Snack Place"
884,"Bangalore",12.91711,77.6448527142858,"Onesta",12.912124,77.65174,"Pizza Place"
887,"Bangalore",12.91711,77.6448527142858,"Here & Now",12.9136178734126,77.6382426596889,"Burger Joint"
888,"Bangalore",12.91711,77.6448527142858,"Anjappar",12.9143375554858,77.6371589176129,"Chettinad Restaurant"
890,"Bangalore",12.91711,77.6448527142858,"Luo Han",12.9160212313799,77.6515313168445,"Chinese Restaurant"
891,"Bangalore",12.91711,77.6448527142858,"Once Upon A Flame",12.9119277648819,77.638054143417,"Steakhouse"
893,"Bangalore",12.91711,77.6448527142858,"Earth Plate",12.9123954361868,77.6382713631625,"Restaurant"
895,"Bangalore",12.91711,77.6448527142858,"Napoli",12.9163511980741,77.6517425105896,"Italian Restaurant"
896,"Bangalore",12.91711,77.6448527142858,"Biriyani Zone",12.9201383334898,77.64500385315,"Hyderabadi Restaurant"
898,"Bangalore",12.91711,77.6448527142858,"Calvins",12.9121823572022,77.6376609572448,"Café"
899,"Bangalore",12.91711,77.6448527142858,"Greasy Spoon",12.9181117896964,77.6516861438469,"American Restaurant"
910,"Bangalore",12.91711,77.6448527142858,"Pizza Hut",12.915793325012,77.6516018057993,"Pizza Place"
911,"Bangalore",12.91711,77.6448527142858,"49ParanthaGali",12.9123094529845,77.6385694815706,"North Indian Restaurant"
914,"Bangalore",12.91711,77.6448527142858,"Bangaliana",12.9156981945097,77.651590619904,"Indian Restaurant"
915,"Bangalore",12.91711,77.6448527142858,"Domino's Pizza",12.9129072753769,77.6518087446611,"Pizza Place"
917,"Bangalore",12.91711,77.6448527142858,"Chandu Dhaba",12.9126113078006,77.6534621548832,"Indian Restaurant"
918,"Bangalore",12.91711,77.6448527142858,"Shubh",12.9138288571892,77.6517809992883,"Indian Restaurant"
923,"Bangalore",12.91711,77.6448527142858,"Adyar Ananda Bhavan",12.9137152198703,77.6374789967677,"Indian Restaurant"
924,"Bangalore",12.91711,77.6448527142858,"Kumarakom",12.914371763239,77.6382041627119,"Indian Restaurant"
928,"Bangalore",12.91711,77.6448527142858,"Subway",12.9119476449731,77.638100778085,"Sandwich Place"
931,"Bangalore",12.91711,77.6448527142858,"Jarokha",12.9122022927675,77.6379863475401,"Indian Restaurant"
932,"Bangalore",12.91711,77.6448527142858,"Cafe Coffee Day",12.9163487303615,77.651741964956,"Café"
939,"Bangalore",12.91711,77.6448527142858,"Greens",12.9237431165,77.6544094302281,"Indian Restaurant"
941,"Bangalore",12.91711,77.6448527142858,"Zero Mile Punjab",12.916699,77.63039,"Punjabi Restaurant"
945,"Bangalore",12.91711,77.6448527142858,"Kabab Magic",12.9281955530583,77.6367566508662,"Indian Restaurant"
946,"Bangalore",12.91711,77.6675805238096,"The Fisherman's Wharf",12.9144410177947,77.666383563317,"Seafood Restaurant"
947,"Bangalore",12.91711,77.6675805238096,"Asia Alive",12.9193054832071,77.6653875732012,"Asian Restaurant"
948,"Bangalore",12.91711,77.6675805238096,"Domino's Pizza",12.9202989642402,77.6706553574913,"Pizza Place"
949,"Bangalore",12.91711,77.6675805238096,"Domino's Pizza",12.9187572627278,77.6697496308173,"Pizza Place"
952,"Bangalore",12.91711,77.6675805238096,"Subway",12.9168995819099,77.6719135495351,"American Restaurant"
953,"Bangalore",12.91711,77.6675805238096,"Little Italy",12.919864,77.66721,"Italian Restaurant"
955,"Bangalore",12.91711,77.6675805238096,"Cafe Coffee Day",12.9165641364867,77.6725673675537,"Café"
966,"Bangalore",12.91711,77.6675805238096,"Kritunga Resturant",12.919068,77.668775,"Andhra Restaurant"
967,"Bangalore",12.91711,77.6675805238096,"Beijing Bites",12.9184548680552,77.6705099654987,"Chinese Restaurant"
969,"Bangalore",12.91711,77.6675805238096,"Sri Vishnu Grand",12.918288,77.67115,"Indian Restaurant"
970,"Bangalore",12.91711,77.6675805238096,"The Village",12.9171817234107,77.671600400838,"Indian Restaurant"
971,"Bangalore",12.91711,77.6675805238096,"Zoey's",12.915177,77.67267,"Café"
973,"Bangalore",12.91711,77.6675805238096,"Nanda's",12.9162917479989,77.6736358517002,"Andhra Restaurant"
974,"Bangalore",12.91711,77.6675805238096,"Sagar Deluxe",12.9182877574628,77.6706199880692,"Indian Restaurant"
975,"Bangalore",12.91711,77.6675805238096,"Kabab Wala",12.9180320188428,77.6754252284559,"Indian Restaurant"
988,"Bangalore",12.91711,77.6675805238096,"Zayakedar",12.9221977520689,77.6760011780081,"Indian Restaurant"
990,"Bangalore",12.91711,77.6675805238096,"KababWala",12.91817205,77.6713335514069,"Indian Restaurant"
1020,"Bangalore",12.91711,77.6903083333334,"KFC",12.920973,77.685136,"Fast Food Restaurant"
1024,"Bangalore",12.91711,77.6903083333334,"Pizza Hut",12.91187479326,77.6816542729116,"Pizza Place"
1025,"Bangalore",12.91711,77.6903083333334,"The Bay",12.9193833312987,77.6849805553399,"Food Court"
1027,"Bangalore",12.91711,77.6903083333334,"Cafe Coffee Day",12.9111351051812,77.6811510416355,"Café"
1034,"Bangalore",12.91711,77.6903083333334,"Burger King",12.919532,77.684814,"Burger Joint"
1035,"Bangalore",12.91711,77.6903083333334,"Au Bon Pain",12.9149196321878,77.6842521941866,"Café"
1036,"Bangalore",12.91711,77.6903083333334,"Chili's Rmz Ecoworld",12.921076,77.684541,"Mexican Restaurant"
1037,"Bangalore",12.91711,77.6903083333334,"bombay brasserie",12.920314,77.683938,"Indian Restaurant"
1045,"Bangalore",12.91711,77.6903083333334,"spices",12.911136236465,77.6812405051391,"Indian Restaurant"
1046,"Bangalore",12.91711,77.6903083333334,"Sonakshi's The Dhaaba",12.9106011476317,77.6811566331066,"Indian Restaurant"
1056,"Bangalore",12.91711,77.6903083333334,"Adigas, Belandur",12.9298234577327,77.6851265069416,"Indian Restaurant"
1057,"Bangalore",12.91711,77.6903083333334,"The Grand Adigas",12.9298579687627,77.6851991934572,"Indian Restaurant"
1059,"Bangalore",12.91711,77.6903083333334,"Embassy Tech Village Food Court",12.9311830981032,77.6925659179688,"Food Court"
1060,"Bangalore",12.91711,77.6903083333334,"McDonald's",12.9263239522908,77.6809225466557,"Fast Food Restaurant"
1063,"Bangalore",12.91711,77.6903083333334,"The Bay",12.9263276132016,77.6809072821097,"Food Court"
1064,"Bangalore",12.91711,77.6903083333334,"Chefs Gallery",12.926398886822,77.6807708209462,"Eastern European Restaurant"
1065,"Bangalore",12.9349877142857,77.5084858571429,"Chung Wah",12.9284852425597,77.5178253650665,"Indian Chinese Restaurant"
1066,"Bangalore",12.9349877142857,77.5084858571429,"Subway",12.9312216576219,77.5153144211099,"Sandwich Place"
1071,"Bangalore",12.9349877142857,77.5084858571429,"Paakashaala",12.9301412868131,77.5150933621976,"Indian Restaurant"
1074,"Bangalore",12.9349877142857,77.5084858571429,"Subway R R Nagar",12.9309998610038,77.5153760177244,"Sandwich Place"
1075,"Bangalore",12.9349877142857,77.5084858571429,"Hot & Cool Corner - Chinese Fast Food",12.9289244303332,77.5171494483948,"Chinese Restaurant"
1088,"Bangalore",12.9349877142857,77.5312136666667,"Food Court",12.9335872550216,77.5345337481283,"Food Court"
1089,"Bangalore",12.9349877142857,77.5312136666667,"Ande Ka Fanda",12.9343056334669,77.536563276419,"Indian Restaurant"
1097,"Bangalore",12.9349877142857,77.5539414761905,"Slv supreme fastfood",12.934932251251,77.5473121733768,"Breakfast Spot"
1109,"Bangalore",12.9349877142857,77.5539414761905,"Punjabi Dhaba",12.9401638079391,77.5644127405954,"Indian Restaurant"
1120,"Bangalore",12.9349877142857,77.5539414761905,"SLV food corner",12.9359206698084,77.561502517699,"Fast Food Restaurant"
1132,"Bangalore",12.9349877142857,77.5539414761905,"Sri Lakshmi Sagar",12.9292379792704,77.5636854900053,"Indian Restaurant"
1133,"Bangalore",12.9349877142857,77.5539414761905,"Taja Masala Soda",12.9399212634709,77.5642581634089,"Café"
1137,"Bangalore",12.9349877142857,77.5539414761905,"BMSET Boy's Mess",12.9398978647636,77.5649280862302,"Diner"
1146,"Bangalore",12.9349877142857,77.5539414761905,"Pure and Natural",12.9356566125012,77.5683703424394,"Salad Place"
1147,"Bangalore",12.9349877142857,77.5539414761905,"Hatti Kaapi",12.9378951133545,77.5680960852107,"Café"
1152,"Bangalore",12.9349877142857,77.5766692857143,"South Thindies",12.9385330024499,77.5754372853179,"Indian Restaurant"
1153,"Bangalore",12.9349877142857,77.5766692857143,"Hari Super Sandwich",12.9329472404977,77.5825363305544,"Sandwich Place"
1154,"Bangalore",12.9349877142857,77.5766692857143,"UD - Upahara Darshini",12.9394254842106,77.5713854876074,"Indian Restaurant"
1156,"Bangalore",12.9349877142857,77.5766692857143,"Lassi Park",12.9329751106494,77.5824305893967,"Juice Bar"
1160,"Bangalore",12.9349877142857,77.5766692857143,"Sri Guru Kottureshwara Davangere Benne Dose Hotel",12.9388101704941,77.5708674119335,"Fast Food Restaurant"
1164,"Bangalore",12.9349877142857,77.5766692857143,"Cool Joint",12.9285870786778,77.5860057622192,"Sandwich Place"
1165,"Bangalore",12.9349877142857,77.5766692857143,"Adyar Anand Bhavan",12.9366725276261,77.578004185488,"Indian Restaurant"
1166,"Bangalore",12.9349877142857,77.5766692857143,"Au Bon Pain",12.9339121845646,77.5840356312029,"Café"
1168,"Bangalore",12.9349877142857,77.5766692857143,"Kuch Bhi",12.932769240812,77.5835553199784,"Indian Restaurant"
1169,"Bangalore",12.9349877142857,77.5766692857143,"Pizza Hut",12.9308322166704,77.5831916597847,"Pizza Place"
1170,"Bangalore",12.9349877142857,77.5766692857143,"Nagarjuna",12.9328921923614,77.5840872366718,"Andhra Restaurant"
1171,"Bangalore",12.9349877142857,77.5766692857143,"Subz,Cosmopolitan Club",12.9329121904631,77.5848973115985,"Restaurant"
1173,"Bangalore",12.9349877142857,77.5766692857143,"Harshi super sandwich",12.9388998714,77.5706140468821,"Sandwich Place"
1187,"Bangalore",12.9349877142857,77.5766692857143,"Vaibhav Restaurant",12.9368261676388,77.5754390966951,"Indian Restaurant"
1191,"Bangalore",12.9349877142857,77.5766692857143,"Ganesh Darshan Restaurant",12.9310567985388,77.5838928498281,"Indian Restaurant"
1194,"Bangalore",12.9349877142857,77.5766692857143,"Rooftop Cafe",12.9290031350634,77.5860147530852,"Café"
1195,"Bangalore",12.9349877142857,77.5766692857143,"Gufha",12.9333059436696,77.5833402145839,"Indian Restaurant"
1197,"Bangalore",12.9349877142857,77.5766692857143,"Srinivasa Cool Corner",12.938406171592,77.5701415334126,"Fast Food Restaurant"
1201,"Bangalore",12.9349877142857,77.5766692857143,"Pai Viceroy",12.9360975099564,77.5839300225035,"Hotel"
1208,"Bangalore",12.9349877142857,77.5766692857143,"Kalmane Koffee",12.9297087027463,77.5849744600318,"Café"
1209,"Bangalore",12.9349877142857,77.5766692857143,"Empire Jayanagar",12.9329364325534,77.5814972345574,"Indian Restaurant"
1213,"Bangalore",12.9349877142857,77.5766692857143,"Burger King",12.9280145735415,77.5862404064973,"Fast Food Restaurant"
1214,"Bangalore",12.9349877142857,77.5766692857143,"Hot Chips",12.9286701698818,77.5853487424834,"Indian Restaurant"
1226,"Bangalore",12.9349877142857,77.5766692857143,"Cosmo Sky Lounge",12.933505,77.584977,"Indian Restaurant"
1227,"Bangalore",12.9349877142857,77.5766692857143,"Madhavan Park Bhajji Center",12.9383095813194,77.5851435468601,"Food Truck"
1228,"Bangalore",12.9349877142857,77.5766692857143,"Saarangi",12.9307401471502,77.585339940067,"Indian Restaurant"
1229,"Bangalore",12.9349877142857,77.5766692857143,"Mast Kalandar",12.9325266539241,77.5861508673443,"Indian Restaurant"
1231,"Bangalore",12.9349877142857,77.5766692857143,"The Gowrav",12.9307439143045,77.5856637954712,"Indian Restaurant"
1232,"Bangalore",12.9349877142857,77.5766692857143,"Adayar Ananda Bhavan",12.9442769921361,77.5728012770233,"Indian Sweet Shop"
1233,"Bangalore",12.9349877142857,77.5766692857143,"Golmaal Paratha",12.9299699559774,77.585660528996,"Indian Restaurant"
1234,"Bangalore",12.9349877142857,77.5766692857143,"Prashanth Hotel",12.94454513351,77.5722098739013,"Indian Restaurant"
